Name,SMILES,KOR Inhibitor,lb_prop
CHEMBL146140,NC(=O)[C@@H]1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@H](CN2CCCC2)C1,0,"[2.7242000000000006, 103.25940000000006, 0.5789473684210527, 2.0, 2.0, 2.0, 0.0, 1.0, 1.0, 0.0, 3.0, 1.0, 26.0, 7.0, 2.0, 3.0, 5.0, 2.0, 2.0, 17.0, 398.3340000000003, 14.794915363762783, 16.306773255799694, 9.188413598981793, 9.944342545000248, 7.297578878231325, 8.111979131712536, 5.4455378726004255, 6.184567151338442, 3.9998590122680255, 4.320547396312682, 397.13238240000004, -1.2999999999999994, 19.461267516727684, 8.592456852577586, 4.697951909426929, 163.95312299086473, 3.0, 1.0, 66.64]"
CHEMBL1461585,CC(=O)Nc1ccc(NC(=O)C(C)OC(=O)c2ccccc2C(=O)c2ccc(Cl)c([N+](=O)[O-])c2)cc1,0,"[4.6216000000000035, 132.23379999999997, 0.12, 0.0, 0.0, 2.0, 0.0, 3.0, 2.0, 0.0, 7.0, 2.0, 36.0, 11.0, 0.0, 3.0, 8.0, 0.0, 0.0, 18.0, 509.90200000000016, 19.11111933203174, 19.867048278050195, 10.536837142212445, 10.914801615221672, 7.593332847005359, 8.000532973745965, 4.922471794432602, 5.242084322693193, 3.170047936095912, 3.356603043424017, 509.09897765999995, -4.5699999999999985, 26.042071835828054, 11.237081700519159, 6.303517325384803, 209.9157862786808, 7.0, 2.0, 144.71]"
CHEMBL1461661,O=C(NC(NC(=S)Nc1c(Cl)cccc1Cl)C(Cl)(Cl)Cl)OCc1ccccc1,0,"[5.9025000000000025, 119.65909999999998, 0.17647058823529413, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 3.0, 3.0, 28.0, 11.0, 0.0, 2.0, 5.0, 0.0, 0.0, 12.0, 501.65000000000015, 14.017826440330907, 18.61396775135091, 7.720238085570639, 10.018308741080643, 5.375814388570863, 8.967402317509631, 3.278995231508276, 4.783502893378693, 1.9803276625605084, 3.01950350044633, 498.9249360879999, -1.15, 23.132095993862997, 10.57623975326678, 7.351296921582725, 192.11297315953203, 3.0, 3.0, 62.39]"
CHEMBL146191,Oc1nc2ccccc2n1C1CCN(CC2CCCCCCC2)CC1,1,"[4.7393000000000045, 101.91780000000006, 0.6666666666666666, 1.0, 2.0, 0.0, 1.0, 2.0, 1.0, 0.0, 4.0, 1.0, 25.0, 4.0, 2.0, 4.0, 3.0, 1.0, 2.0, 22.0, 341.4990000000002, 15.238237371376162, 15.238237371376162, 10.19350789805651, 10.19350789805651, 8.013444598362113, 8.013444598362113, 6.240582688035716, 6.240582688035716, 4.840272379049873, 4.840272379049873, 341.246712612, -1.55, 16.893676945122408, 7.774560957848564, 3.839462039972559, 150.40344225668176, 4.0, 1.0, 41.290000000000006]"
CHEMBL1462003,Cc1ccccc1NC(=O)c1ccc(Nc2c([N+](=O)[O-])cc([N+](=O)[O-])c3ccccc23)cc1,0,"[5.960520000000005, 126.11370000000002, 0.041666666666666664, 0.0, 0.0, 1.0, 0.0, 4.0, 1.0, 0.0, 6.0, 2.0, 33.0, 9.0, 0.0, 4.0, 6.0, 0.0, 0.0, 22.0, 442.43100000000015, 17.44122214278437, 17.44122214278437, 9.93505249668691, 9.93505249668691, 7.321017505243838, 7.321017505243838, 5.205021031811221, 5.205021031811221, 3.525195968569186, 3.525195968569186, 442.12771967599997, -4.79, 21.442362428714905, 8.753679600120654, 4.328153476553809, 187.52433820441283, 6.0, 2.0, 127.41]"
CHEMBL1463,Nc1[nH]c(=O)ncc1F,0,"[-0.5088000000000001, 29.228100000000005, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 3.0, 2.0, 9.0, 5.0, 1.0, 1.0, 0.0, 0.0, 0.0, 5.0, 129.094, 4.388126897352299, 4.388126897352299, 2.202262338423311, 2.202262338423311, 1.4499642194181666, 1.4499642194181666, 0.7940524666886394, 0.7940524666886394, 0.3920282431850287, 0.3920282431850287, 129.033839968, -1.39, 5.7414060446780555, 1.8479763724759515, 1.0421707281064696, 49.537647281372706, 3.0, 2.0, 71.77000000000001]"
CHEMBL1463088,Cc1cc2nc(N3C(=O)CNC3=S)sc2cc1C,0,"[2.13424, 77.18070000000003, 0.25, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 0.0, 4.0, 1.0, 18.0, 6.0, 2.0, 3.0, 1.0, 1.0, 1.0, 12.0, 277.3740000000001, 9.980979381957304, 11.613972543812757, 5.5463378892434205, 6.77108276063501, 4.288486071712448, 5.6842833253089236, 3.0272432132287808, 4.357492987075647, 1.879578303668135, 3.267737350717351, 277.034353972, -1.5299999999999998, 11.55421476287364, 3.996248089393144, 1.68526992211022, 113.62195652210404, 4.0, 1.0, 45.230000000000004]"
CHEMBL1464,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,0,"[3.609600000000003, 87.73180000000005, 0.15789473684210525, 0.0, 0.0, 0.0, 1.0, 3.0, 2.0, 0.0, 4.0, 1.0, 23.0, 4.0, 1.0, 3.0, 4.0, 0.0, 0.0, 15.0, 308.3330000000001, 12.652567939974356, 12.652567939974356, 7.367289200637053, 7.367289200637053, 5.517369609663823, 5.517369609663823, 3.86185397401564, 3.86185397401564, 2.8145578316488793, 2.8145578316488793, 308.10485899199995, -2.88, 15.032579420487952, 6.084896581778482, 2.8788855581374135, 132.5520250911752, 4.0, 1.0, 67.50999999999999]"
CHEMBL146413,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCCCC1CN1CCCO1,1,"[3.5543000000000022, 91.66000000000005, 0.5882352941176471, 2.0, 2.0, 1.0, 0.0, 1.0, 2.0, 0.0, 3.0, 0.0, 23.0, 6.0, 2.0, 3.0, 4.0, 2.0, 2.0, 16.0, 357.2810000000002, 13.14021482538353, 14.65207271742044, 8.24546415804554, 9.001393104063993, 6.236739742910959, 7.0511399963921715, 4.526942248921405, 5.265971527659421, 3.3226173121704723, 3.6433056962151307, 356.105833304, -0.81, 17.02736630276947, 7.841318415495764, 4.383912278796568, 146.78940969399994, 3.0, 0.0, 32.78]"
CHEMBL146462,CCn1c(=O)n([C@H]2CCN(CC3CCCCCCC3)C[C@@H]2CO)c2ccccc21,0,"[4.038700000000003, 118.35080000000005, 0.7083333333333334, 1.0, 2.0, 0.0, 1.0, 2.0, 1.0, 0.0, 5.0, 1.0, 29.0, 5.0, 2.0, 4.0, 5.0, 1.0, 2.0, 23.0, 399.5790000000001, 17.9309427122162, 17.9309427122162, 11.755169182555884, 11.755169182555884, 9.154944549407638, 9.154944549407638, 7.270528449984949, 7.270528449984949, 5.7270827669597795, 5.7270827669597795, 399.288577424, -1.5899999999999999, 20.673451885937673, 9.48071707282982, 4.3120748276941425, 173.86976218651063, 5.0, 1.0, 50.400000000000006]"
CHEMBL146474,O=C(Cc1ccc(Cl)c(Cl)c1)N1[C@H](CN2CCCC2)CCC[C@@H]1CO,0,"[3.3737000000000026, 101.19880000000006, 0.631578947368421, 2.0, 2.0, 1.0, 0.0, 1.0, 1.0, 0.0, 3.0, 1.0, 25.0, 6.0, 2.0, 3.0, 5.0, 2.0, 2.0, 17.0, 385.3350000000003, 14.4636371807958, 15.97549507283271, 9.165138074307396, 9.92106702032585, 7.155086259783129, 7.969486513264342, 5.367206715876858, 6.106235994614874, 4.109933026269157, 4.430621410313815, 384.1371334319999, -0.81, 18.965590484025675, 8.718428031082464, 4.675873005031534, 159.2459439460043, 3.0, 1.0, 43.78]"
CHEMBL1464745,Cc1ccc(CN2C3CCCC2CC(NC(=O)c2ccc(F)cc2)C3)cc1,0,"[4.449620000000004, 105.03720000000003, 0.43478260869565216, 2.0, 2.0, 1.0, 0.0, 2.0, 3.0, 2.0, 2.0, 1.0, 27.0, 4.0, 2.0, 4.0, 4.0, 2.0, 2.0, 21.0, 366.4800000000001, 15.826920007178222, 15.826920007178222, 9.960184605310808, 9.960184605310808, 8.045165368354606, 8.045165368354606, 6.053297382727949, 6.053297382727949, 4.628801091550532, 4.628801091550532, 366.210741704, -2.1999999999999997, 18.176740334351226, 7.810530037120277, 4.215318793697173, 160.1279516336466, 2.0, 1.0, 32.34]"
CHEMBL146519,O=C1CCN(CC2CCCCN2C(=O)Cc2ccc(Cl)c(Cl)c2)C1,1,"[3.1918000000000015, 95.58200000000004, 0.5555555555555556, 2.0, 2.0, 1.0, 0.0, 1.0, 2.0, 0.0, 3.0, 0.0, 24.0, 6.0, 2.0, 3.0, 4.0, 2.0, 2.0, 17.0, 369.29200000000003, 13.64021482538353, 15.152072717420442, 8.501673530050988, 9.257602476069442, 6.685766485568201, 7.500166739049413, 4.862622241426823, 5.6016515201648405, 3.5886740621814974, 3.9093624462261554, 368.105833304, -1.0999999999999996, 17.714341704166063, 7.85390842439717, 4.294606711256168, 152.24829017945544, 3.0, 0.0, 40.620000000000005]"
CHEMBL14653,CC(=O)c1ccc(-c2cccn(C(CN3CCC(O)C3)c3ccccc3)c2=O)cc1,1,"[3.3739000000000017, 117.78730000000003, 0.28, 1.0, 1.0, 0.0, 1.0, 3.0, 4.0, 0.0, 5.0, 1.0, 30.0, 5.0, 2.0, 4.0, 6.0, 1.0, 1.0, 23.0, 402.4940000000001, 17.069468260828558, 17.069468260828558, 10.305947670322599, 10.305947670322599, 7.896377811177788, 7.896377811177788, 5.775669360373957, 5.775669360373957, 4.11144807484349, 4.11144807484349, 402.19434269199996, -3.0199999999999996, 20.26081829959132, 8.775890434392092, 4.273014529281248, 175.76602838329737, 5.0, 1.0, 62.54]"
CHEMBL146533,NC(=O)[C@H]1CC[C@@H](CN2CCCC2)N(C(=O)Cc2ccc(Cl)c(Cl)c2)C1,0,"[2.7242000000000015, 103.25940000000004, 0.5789473684210527, 2.0, 2.0, 2.0, 0.0, 1.0, 1.0, 0.0, 3.0, 1.0, 26.0, 7.0, 2.0, 3.0, 5.0, 2.0, 2.0, 17.0, 398.33400000000006, 14.794915363762783, 16.306773255799694, 9.188413598981793, 9.944342545000247, 7.309519140515695, 8.123919393996907, 5.4359150079279965, 6.174944286666014, 3.943733488274153, 4.2644218723188105, 397.1323824, -1.2999999999999994, 19.461267516727684, 8.592456852577586, 4.697951909426929, 163.95312299086476, 3.0, 1.0, 66.64000000000001]"
CHEMBL146555,COC(=O)[C@@H]1CCC[C@@H](CN2CCCC2)N1C(=O)Cc1ccc(Cl)c(Cl)c1,1,"[3.554400000000002, 106.12900000000003, 0.6, 2.0, 2.0, 1.0, 0.0, 1.0, 1.0, 0.0, 4.0, 0.0, 27.0, 7.0, 2.0, 3.0, 5.0, 2.0, 2.0, 17.0, 413.34500000000014, 15.62581338503702, 17.13767127707393, 9.545833733349236, 10.30176267936769, 7.357646082584496, 8.172046336065707, 5.512320393942991, 6.251349672681008, 4.1823733334304265, 4.503061717475086, 412.132048052, -1.2999999999999994, 20.43466355615217, 9.26342767862508, 4.951454002933292, 170.09171963775555, 4.0, 0.0, 49.85]"
CHEMBL1466,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,0,"[2.9014000000000006, 91.10360000000003, 0.05263157894736842, 0.0, 0.0, 0.0, 2.0, 4.0, 1.0, 0.0, 6.0, 2.0, 25.0, 6.0, 2.0, 4.0, 2.0, 0.0, 0.0, 18.0, 336.29900000000004, 12.853329287558925, 12.853329287558925, 7.533765786457347, 7.533765786457347, 5.602455009343659, 5.602455009343659, 4.107718269356788, 4.107718269356788, 2.8325131179982, 2.8325131179982, 336.06338810399996, -3.5399999999999996, 15.015094539184572, 5.521483200874313, 2.3507895352615047, 139.73791385592565, 6.0, 2.0, 100.88]"
CHEMBL146612,C=C1CCN(CC2CCCCN2C(=O)Cc2ccc(Cl)c(Cl)c2)C1,1,"[4.178900000000003, 99.71500000000005, 0.5263157894736842, 2.0, 2.0, 1.0, 0.0, 1.0, 2.0, 0.0, 2.0, 0.0, 24.0, 5.0, 2.0, 3.0, 4.0, 2.0, 2.0, 17.0, 367.32000000000005, 13.939073316106214, 15.450931208143125, 8.651102775412332, 9.407031721430785, 6.897091350973387, 7.711491604454599, 4.984590540545694, 5.723619819283711, 3.6889142473178342, 4.009602631362492, 366.126568748, -1.0299999999999998, 17.7821399664379, 7.900155746880224, 4.325552913064498, 153.76210716162404, 2.0, 0.0, 23.55]"
CHEMBL146632,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCC[C@@H](O)[C@H]1CN1CCCC1,1,"[2.983600000000001, 96.58180000000004, 0.6111111111111112, 2.0, 2.0, 1.0, 0.0, 1.0, 1.0, 0.0, 3.0, 1.0, 24.0, 6.0, 2.0, 3.0, 4.0, 2.0, 2.0, 17.0, 371.30800000000016, 13.756530399609252, 15.268388291646161, 8.681974826713002, 9.437903772731458, 6.7970094395044125, 7.611409692985626, 5.047038180320306, 5.786067459058324, 3.7220802249413847, 4.0427686089860435, 370.121483368, -0.81, 17.99529697207141, 8.046012111736065, 4.229791030578228, 152.88100183160768, 3.0, 1.0, 43.78000000000001]"
CHEMBL146682,COC(=O)/C=C1\CCN(CC2CCCCN2C(=O)Cc2ccc(Cl)c(Cl)c2)C1,0,"[3.722100000000003, 110.67400000000004, 0.5238095238095238, 2.0, 2.0, 1.0, 0.0, 1.0, 2.0, 0.0, 4.0, 0.0, 28.0, 7.0, 2.0, 3.0, 5.0, 2.0, 2.0, 17.0, 425.3560000000001, 16.12581338503702, 17.637671277073927, 9.69139623493641, 10.447325180954863, 7.472836947695439, 8.28723720117665, 5.454794845549782, 6.193824124287799, 3.9887971519885896, 4.309485536033247, 424.132048052, -1.5599999999999996, 21.156142356103903, 9.768900756637555, 5.493631088907741, 175.7670587199679, 4.0, 0.0, 49.85]"
CHEMBL1467,O=c1ncnc2[nH][nH]cc1-2,0,"[-0.4022000000000001, 33.6254, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 3.0, 2.0, 10.0, 5.0, 2.0, 2.0, 0.0, 0.0, 0.0, 7.0, 136.11399999999998, 4.95737601984303, 4.95737601984303, 2.7450857894158376, 2.7450857894158376, 1.8547785749331744, 1.8547785749331744, 1.2544289116542118, 1.2544289116542118, 0.7857323210355106, 0.7857323210355106, 136.038510748, -1.65, 5.159860161857645, 1.6629234524260401, 0.5397705083562873, 55.465602237998894, 3.0, 2.0, 74.43]"
CHEMBL146756,O=C(/C=C/C(=O)Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3)Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3,0,"[8.470800000000008, 202.61199999999923, 0.6521739130434783, 2.0, 8.0, 0.0, 0.0, 2.0, 1.0, 4.0, 6.0, 0.0, 52.0, 6.0, 2.0, 10.0, 8.0, 2.0, 6.0, 42.0, 702.9799999999997, 31.166673307614165, 31.166673307614165, 21.340625244955948, 21.340625244955948, 18.45693789218031, 18.45693789218031, 16.073672085227706, 16.073672085227706, 13.15813050618778, 13.15813050618778, 702.439658336, -2.959999999999999, 33.597089124589566, 13.408102527589886, 5.719089745508715, 310.2300789541355, 6.0, 0.0, 59.080000000000005]"
CHEMBL14680,O=C(CSSCC(=O)N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CCC1)[C@@H]2C5)N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CCC1)[C@@H]2C5,1,"[4.473800000000004, 225.59299999999928, 0.6521739130434783, 4.0, 10.0, 2.0, 0.0, 2.0, 1.0, 4.0, 12.0, 4.0, 60.0, 14.0, 4.0, 12.0, 11.0, 2.0, 6.0, 42.0, 855.0919999999996, 33.97047902133793, 35.603472183193375, 22.523627009358975, 25.011660881071553, 19.85399521869031, 22.316963571044052, 17.46939854601669, 19.603251649255746, 14.635312378276565, 16.302621312491418, 854.3383066880001, -3.46, 38.2336220205857, 13.520639149967577, 4.959974414325967, 357.5654378880371, 12.0, 4.0, 157.73999999999998]"
CHEMBL146884,O=C1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)C(CN2CCCC2)C1,1,"[3.1918000000000015, 95.58200000000006, 0.5555555555555556, 2.0, 2.0, 1.0, 0.0, 1.0, 2.0, 0.0, 3.0, 0.0, 24.0, 6.0, 2.0, 3.0, 4.0, 2.0, 2.0, 17.0, 369.29200000000026, 13.64021482538353, 15.15207271742044, 8.501673530050988, 9.257602476069442, 6.666708410946881, 7.481108664428093, 4.862951796898554, 5.60198107563657, 3.5832345593626926, 3.9039229434073506, 368.10583330400004, -1.0999999999999996, 17.714341704166063, 7.85390842439717, 4.294606711256168, 152.2482901794554, 3.0, 0.0, 40.620000000000005]"
CHEMBL1471101,O=C(NNC(=O)c1ccccc1OCc1ccccc1Cl)c1csc(N2CCOCC2)n1,0,"[3.286900000000002, 122.30440000000003, 0.22727272727272727, 1.0, 1.0, 2.0, 1.0, 3.0, 1.0, 0.0, 7.0, 2.0, 32.0, 10.0, 2.0, 4.0, 6.0, 1.0, 1.0, 20.0, 472.9540000000003, 17.04531944496783, 18.617744971914007, 9.957411470463244, 11.215028754727365, 6.8992332449585785, 8.142986264160326, 4.768564303275497, 6.038708036096486, 3.06438824611368, 4.11415644369375, 472.09720383200005, -3.139999999999999, 22.068204917228503, 10.448546361396549, 5.365450478281187, 193.63746137386747, 7.0, 2.0, 92.79]"
CHEMBL1471189,CC(=O)O.Cc1nc2scc(-c3ccccc3)c2c(=O)n1N=C1C=CC(=O)C=C1,0,"[3.4235200000000017, 113.48280000000007, 0.09523809523809523, 0.0, 1.0, 0.0, 2.0, 3.0, 1.0, 0.0, 7.0, 1.0, 29.0, 8.0, 2.0, 4.0, 2.0, 0.0, 0.0, 19.0, 407.4510000000002, 15.695350235751546, 16.51184681667927, 8.614565569986807, 9.4942183812417, 6.084447506883787, 6.942550358741807, 3.88470304074818, 4.756928055027617, 2.6600465845077528, 3.6433962955230124, 407.093977024, -3.6499999999999995, 20.093761049968418, 8.573995711764717, 4.612890277976619, 169.50932409981942, 7.0, 1.0, 101.62]"
CHEMBL1472570,N=C1SCC(=O)N1c1ncc(Cc2ccccc2Cl)s1,0,"[3.4018700000000015, 84.04270000000002, 0.15384615384615385, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 0.0, 5.0, 1.0, 20.0, 7.0, 2.0, 3.0, 3.0, 1.0, 1.0, 13.0, 323.83000000000004, 10.298101443721958, 12.687023551595866, 5.87346560833849, 8.053525221928933, 4.200310676360302, 6.665209315249891, 2.840023219238833, 5.038543430498144, 1.877747877917064, 3.8021490699110916, 322.99538162000005, -1.3699999999999994, 13.605641504907577, 5.553586080047438, 2.586795284466095, 128.83552890273506, 5.0, 1.0, 57.050000000000004]"
CHEMBL147275,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCC[C@H](O)[C@H]1CN1CCCC1,0,"[2.983600000000001, 96.58180000000004, 0.6111111111111112, 2.0, 2.0, 1.0, 0.0, 1.0, 1.0, 0.0, 3.0, 1.0, 24.0, 6.0, 2.0, 3.0, 4.0, 2.0, 2.0, 17.0, 371.30800000000016, 13.756530399609252, 15.268388291646161, 8.681974826713002, 9.437903772731458, 6.7970094395044125, 7.611409692985626, 5.047038180320306, 5.786067459058324, 3.7220802249413847, 4.0427686089860435, 370.121483368, -0.81, 17.99529697207141, 8.046012111736065, 4.229791030578228, 152.88100183160768, 3.0, 1.0, 43.78000000000001]"
CHEMBL14734,O=c1c(-c2ccccc2)nccn1C(CN1CCCC1)c1ccccc1,0,"[3.595500000000002, 104.18800000000003, 0.2727272727272727, 1.0, 1.0, 0.0, 1.0, 3.0, 2.0, 0.0, 4.0, 0.0, 26.0, 4.0, 2.0, 4.0, 5.0, 1.0, 1.0, 22.0, 345.446, 14.790976482361616, 14.790976482361616, 9.226241671461812, 9.226241671461812, 6.7884930302986275, 6.7884930302986275, 5.0651612286176, 5.0651612286176, 3.703287982242373, 3.703287982242373, 345.184112356, -2.7199999999999998, 16.73256910128368, 7.66520681359851, 3.461919674643002, 153.3000362832109, 4.0, 0.0, 38.13]"
CHEMBL147437,CC1(CN2CCCC2)CCCCN1C(=O)Cc1ccc(Cl)c(Cl)c1,0,"[4.402900000000004, 99.80900000000005, 0.631578947368421, 2.0, 2.0, 1.0, 0.0, 1.0, 2.0, 0.0, 2.0, 0.0, 24.0, 5.0, 2.0, 3.0, 4.0, 2.0, 2.0, 17.0, 369.336, 14.36172304691659, 15.8735809389535, 8.946460711894147, 9.702389657912603, 7.4079170993432575, 8.222317352824469, 5.402049115217467, 6.141078393955484, 4.112897133776289, 4.433585517820948, 368.142218812, -0.7700000000000001, 18.034065145253447, 7.633132180096663, 4.065312850675758, 154.4517101938083, 2.0, 0.0, 23.55]"
CHEMBL1475,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,0,"[3.4644600000000025, 66.46700000000003, 0.21428571428571427, 0.0, 0.0, 0.0, 2.0, 3.0, 1.0, 0.0, 3.0, 0.0, 17.0, 3.0, 2.0, 3.0, 0.0, 0.0, 0.0, 11.0, 228.24699999999996, 9.956795678960468, 9.956795678960468, 5.5026715337285355, 5.5026715337285355, 4.402100779089879, 4.402100779089879, 3.071506414192025, 3.071506414192025, 2.269363617324349, 2.269363617324349, 228.078644244, -2.03, 10.144973756940134, 3.2308326669012084, 1.3883645392114388, 97.65022671428683, 3.0, 0.0, 43.35]"
CHEMBL147511,O=C(CCCCCCCCC(=O)Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3)Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3,0,"[11.035399999999992, 230.40799999999905, 0.7307692307692307, 2.0, 8.0, 0.0, 0.0, 2.0, 1.0, 4.0, 6.0, 0.0, 58.0, 6.0, 2.0, 10.0, 15.0, 2.0, 6.0, 42.0, 789.1579999999997, 35.668827018727285, 35.668827018727285, 24.637048423619532, 24.637048423619532, 20.850870650805202, 20.850870650805202, 17.756461343075237, 17.756461343075237, 14.33243425253188, 14.33243425253188, 788.5492087839999, -2.6999999999999993, 39.43690684945422, 16.98511322834281, 7.6223033122478325, 349.1093346726994, 6.0, 0.0, 59.080000000000005]"
CHEMBL147651,C[C@@H]1CCC[C@@H](CN2CCCC2)N1C(=O)Cc1ccc(Cl)c(Cl)c1,1,"[4.4013000000000035, 99.78700000000005, 0.631578947368421, 2.0, 2.0, 1.0, 0.0, 1.0, 1.0, 0.0, 2.0, 0.0, 24.0, 5.0, 2.0, 3.0, 4.0, 2.0, 2.0, 17.0, 369.336, 14.309316804109294, 15.821174696146205, 9.01801228701632, 9.773941233034776, 7.167709933729228, 7.98211018721044, 5.322482897390477, 6.0615121761284945, 4.094388740863783, 4.415077124908442, 368.142218812, -0.7700000000000001, 18.034065145253447, 8.072613589349066, 4.247061835767165, 154.45171019380828, 2.0, 0.0, 23.55]"
CHEMBL1477,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,0,"[4.8807000000000045, 126.43940000000005, 0.46153846153846156, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 0.0, 5.0, 3.0, 33.0, 7.0, 1.0, 2.0, 11.0, 0.0, 0.0, 11.0, 459.5580000000002, 19.878138471392695, 19.878138471392695, 11.122559984373147, 11.122559984373147, 8.812672405879379, 8.812672405879379, 5.321333929641962, 5.321333929641962, 3.84881599741391, 3.84881599741391, 459.24210140799994, -2.609999999999999, 26.640798690106614, 12.021539314867741, 7.186557757281894, 194.31597797933725, 5.0, 3.0, 99.88000000000001]"
CHEMBL1477197,COCCN(CC(=O)NC1CCCCC1)C(=O)/C=C/C(=O)c1ccc(OC)cc1O,0,"[2.0635999999999997, 111.60100000000004, 0.5, 0.0, 1.0, 2.0, 0.0, 1.0, 1.0, 0.0, 6.0, 2.0, 30.0, 8.0, 0.0, 2.0, 10.0, 0.0, 1.0, 12.0, 418.4900000000001, 17.55662450794937, 17.55662450794937, 10.108780004335255, 10.108780004335255, 7.235703582886474, 7.235703582886474, 5.029396031702988, 5.029396031702988, 3.3511887977387738, 3.3511887977387738, 418.21038667999994, -2.8699999999999997, 23.409338892898482, 11.969458090814191, 7.184167763816364, 176.39062912928173, 6.0, 2.0, 105.17000000000002]"
CHEMBL1477640,Cc1[nH]c(N=Nc2ccccc2)nc1N=Nc1ccccc1,0,"[5.548920000000003, 84.56070000000003, 0.0625, 0.0, 0.0, 0.0, 1.0, 3.0, 4.0, 0.0, 5.0, 1.0, 22.0, 6.0, 1.0, 3.0, 4.0, 0.0, 0.0, 16.0, 290.33000000000004, 12.009570669396052, 12.009570669396052, 6.813007991545793, 6.813007991545793, 4.580115312248522, 4.580115312248522, 2.879287021514708, 2.879287021514708, 1.7799560409302106, 1.7799560409302106, 290.127994448, -3.1499999999999995, 13.815788520262926, 6.534127910162483, 3.485401978967044, 127.23289773696064, 5.0, 1.0, 78.11999999999999]"
CHEMBL1478375,CC(=O)c1ccc(S(=O)(=O)NCc2ccc(C(=O)N(C)CC(=O)Nc3cccc(F)c3)cc2)cc1,0,"[3.217500000000002, 128.9042, 0.16, 0.0, 0.0, 2.0, 0.0, 3.0, 1.0, 0.0, 5.0, 2.0, 35.0, 10.0, 0.0, 3.0, 9.0, 0.0, 0.0, 18.0, 497.5480000000002, 19.117084603940974, 19.9335811848687, 10.55474624218196, 12.037909489776354, 7.8217766661111225, 9.588729896883514, 5.074192061931451, 6.491337423752953, 3.1699982029785296, 4.1877391993564546, 497.142070088, -3.889999999999999, 25.727830190150783, 11.023625546596712, 7.0458062393372645, 202.37062196529328, 5.0, 2.0, 112.65]"
CHEMBL14784,Cc1ccc(C(C)Nc2cccn(C(CN3CCCC3)c3ccccc3)c2=O)cc1,1,"[5.015020000000004, 124.17370000000004, 0.34615384615384615, 1.0, 1.0, 0.0, 1.0, 3.0, 4.0, 0.0, 4.0, 1.0, 30.0, 4.0, 2.0, 4.0, 7.0, 1.0, 1.0, 23.0, 401.55400000000014, 17.921113156051284, 17.921113156051284, 10.931828592795034, 10.931828592795034, 8.345191082689398, 8.345191082689398, 6.073781923616401, 6.073781923616401, 4.275978724913289, 4.275978724913289, 401.246712612, -2.849999999999999, 20.423895860663517, 9.310060733217103, 4.652353843262666, 178.72507682906226, 4.0, 1.0, 37.27]"
CHEMBL1479,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,0,"[4.221000000000004, 96.35280000000006, 0.6818181818181818, 0.0, 4.0, 0.0, 1.0, 1.0, 1.0, 0.0, 3.0, 1.0, 25.0, 3.0, 1.0, 5.0, 0.0, 0.0, 3.0, 18.0, 337.46300000000014, 15.21652456490737, 15.21652456490737, 9.759733317157632, 9.759733317157632, 9.394049305057951, 9.394049305057951, 8.665479099986475, 8.665479099986475, 7.13647503854675, 7.13647503854675, 337.20417910400005, -1.5299999999999998, 15.703697309398914, 4.796470926146428, 1.7927603361670434, 149.4111683415793, 3.0, 1.0, 46.260000000000005]"
